start.ts,start._zone,start.loc.locale,start.loc.numberingSystem,start.loc.outputCalendar,start.loc.intl,start.loc.weekdaysCache.format,start.loc.weekdaysCache.standalone,start.loc.monthsCache.format,start.loc.monthsCache.standalone,start.loc.meridiemCache,start.loc.eraCache,start.loc.specifiedLocale,start.loc.fastNumbersCached,start.invalid,start.weekData,start.c.year,start.c.month,start.c.day,start.c.hour,start.c.minute,start.c.second,start.c.millisecond,start.o,start.isLuxonDateTime,end.ts,end._zone,end.loc.locale,end.loc.numberingSystem,end.loc.outputCalendar,end.loc.intl,end.loc.weekdaysCache.format,end.loc.weekdaysCache.standalone,end.loc.monthsCache.format,end.loc.monthsCache.standalone,end.loc.meridiemCache,end.loc.eraCache,end.loc.specifiedLocale,end.loc.fastNumbersCached,end.invalid,end.weekData,end.c.year,end.c.month,end.c.day,end.c.hour,end.c.minute,end.c.second,end.c.millisecond,end.o,end.isLuxonDateTime,profile_time,id,isRoot,service_name,trace_id,response_size,initiativeId,total_profile_time,total_events,total_response_size,requestedDays,requestHasAdId,query.partner_id,query_payload.fields,ad_id_count,adset_id_count
1554166949814.1426,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,814,-420,true,1554166951187,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,31,187,-420,true,1.372857384383678,13-66,false,rhino,13,25769,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8456027060747147,5,133629,3,true,null,null,undefined,undefined
1554166949723.8813,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,723,-420,true,1554166949805,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,805,-420,true,0.081118730828166,13-67,false,augment_view_response_with_impala,13,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8456027060747147,5,133629,3,true,null,null,undefined,undefined
1554166949550.2778,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,550,-420,true,1554166949553,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,553,-420,true,0.002722069621086,13-68,false,augment_view_response_with_impala,13,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8456027060747147,5,133629,3,true,null,null,undefined,undefined
1554166949427.2358,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,427,-420,true,1554166949548,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,548,-420,true,0.120764127001166,13-69,false,impala,13,35622,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8456027060747147,5,133629,3,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",287,0
1554166947141.8596,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,27,141,-420,true,1554166949410,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,410,-420,true,2.268140394240618,13-70,false,rhino,13,50292,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8456027060747147,5,133629,3,true,null,null,undefined,undefined
1554166949685.5132,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,685,-420,true,1554166950989,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,30,989,-420,true,1.30348689109087,14-71,false,rhino,14,25766,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.6288273371756077,5,154638,3,true,null,null,undefined,undefined
1554166949611.628,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,611,-420,true,1554166949680,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,680,-420,true,0.068372175097466,14-72,false,augment_view_response_with_impala,14,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.6288273371756077,5,154638,3,true,null,null,undefined,undefined
1554166949463.4749,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,463,-420,true,1554166949465,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,465,-420,true,0.001525264233351,14-73,false,augment_view_response_with_impala,14,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.6288273371756077,5,154638,3,true,null,null,undefined,undefined
1554166949360.2642,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,360,-420,true,1554166949459,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,459,-420,true,0.098735760897398,14-74,false,impala,14,35622,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.6288273371756077,5,154638,3,true,null,"[""ad.effective_status"",""timestamp.ad.bid.amount.update"",""ad.bid.amount""]",287,0
1554166947199.2927,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,27,199,-420,true,1554166949356,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,356,-420,true,2.156707245856524,14-75,false,rhino,14,71323,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.6288273371756077,5,154638,3,true,null,null,undefined,undefined
1554166949057.339,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,57,-420,true,1554166950508,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,30,508,-420,true,1.450660962611437,15-76,false,rhino,15,25781,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.340132061392069,4,72831,3,true,null,null,undefined,undefined
1554166949043.8374,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,43,-420,true,1554166949047,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,47,-420,true,0.003162685781717,15-77,false,augment_view_response_with_impala,15,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.340132061392069,4,72831,3,true,null,null,undefined,undefined
1554166948848.7869,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,28,848,-420,true,1554166949043,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,29,43,-420,true,0.194213125854731,15-78,false,impala,15,35622,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.340132061392069,4,72831,3,true,null,"[""timestamp.ad.bid.amount.update"",""ad.effective_status"",""ad.bid.amount""]",287,0
1554166947153.9048,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,27,153,-420,true,1554166948846,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,18,2,28,846,-420,true,1.692095287144184,15-79,false,rhino,15,25838,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.340132061392069,4,72831,3,true,null,null,undefined,undefined
1554165596773.83,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,39,56,773,-420,true,1554165599087,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,39,59,87,-420,true,2.313169896602631,16-80,false,rhino,16,8888,f8ba5ad2-0922-4d71-a353-1dff9652f745,4.148006079718471,4,2812,1,false,null,null,undefined,undefined
1554165595245.3442,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,39,55,245,-420,true,1554165596767,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,39,56,767,-420,true,1.521655781194568,16-81,false,rhino,16,2455,f8ba5ad2-0922-4d71-a353-1dff9652f745,4.148006079718471,4,2812,1,false,null,null,undefined,undefined
1554165589673.1196,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,39,49,673,-420,true,1554165589835,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,39,49,835,-420,true,0.161880413070321,16-82,false,mongoose,16,undefined,f8ba5ad2-0922-4d71-a353-1dff9652f745,4.148006079718471,4,2812,1,false,null,null,undefined,undefined
1554165589520.7,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,39,49,520,-420,true,1554165589672,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,39,49,672,-420,true,0.151299988850951,16-83,false,mongoose,16,undefined,f8ba5ad2-0922-4d71-a353-1dff9652f745,4.148006079718471,4,2812,1,false,f87418c3-6831-495e-b805-3ed1c85421ae,null,undefined,undefined
1554164316807.7776,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,36,807,-420,true,1554164318225,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,38,225,-420,true,1.41722241230309,17-84,false,rhino,17,25733,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.448584033176303,5,154504,3,true,null,null,undefined,undefined
1554164316701.2346,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,36,701,-420,true,1554164316792,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,36,792,-420,true,0.090765278786421,17-85,false,augment_view_response_with_impala,17,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.448584033176303,5,154504,3,true,null,null,undefined,undefined
1554164316343.6724,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,36,343,-420,true,1554164316352,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,36,352,-420,true,0.008327692747116,17-86,false,augment_view_response_with_impala,17,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.448584033176303,5,154504,3,true,null,null,undefined,undefined
1554164316264.4807,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,36,264,-420,true,1554164316339,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,36,339,-420,true,0.074519343674183,17-87,false,impala,17,35622,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.448584033176303,5,154504,3,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",287,0
1554164314397.2507,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,34,397,-420,true,1554164316255,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,36,255,-420,true,1.857749305665493,17-88,false,rhino,17,71205,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.448584033176303,5,154504,3,true,null,null,undefined,undefined
1554164312655.8513,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,655,-420,true,1554164314241,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,34,241,-420,true,1.585148729383945,18-89,false,rhino,18,25733,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8789145220071077,5,160517,3,true,null,null,undefined,undefined
1554164312611.0269,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,611,-420,true,1554164312650,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,650,-420,true,0.03897307254374,18-90,false,augment_view_response_with_impala,18,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8789145220071077,5,160517,3,true,null,null,undefined,undefined
1554164312040.4077,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,40,-420,true,1554164312042,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,42,-420,true,0.001592271029949,18-91,false,augment_view_response_with_impala,18,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8789145220071077,5,160517,3,true,null,null,undefined,undefined
1554164311563.1855,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,563,-420,true,1554164312040,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,40,-420,true,0.476814417168498,18-92,false,impala,18,35622,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8789145220071077,5,160517,3,true,null,"[""ad.bid.amount"",""ad.effective_status"",""timestamp.ad.bid.amount.update""]",287,0
1554164309775.614,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,29,775,-420,true,1554164311552,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,552,-420,true,1.776386031880975,18-93,false,rhino,18,77241,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.8789145220071077,5,160517,3,true,null,null,undefined,undefined
1554164312648.3506,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,648,-420,true,1554164314191,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,34,191,-420,true,1.542649520561099,19-94,false,rhino,19,25733,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.352039359509945,5,133494,3,true,null,null,undefined,undefined
1554164312569.439,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,569,-420,true,1554164312645,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,32,645,-420,true,0.075560979545116,19-95,false,augment_view_response_with_impala,19,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.352039359509945,5,133494,3,true,null,null,undefined,undefined
1554164311366.4756,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,366,-420,true,1554164311368,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,368,-420,true,0.001524318009615,19-96,false,augment_view_response_with_impala,19,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.352039359509945,5,133494,3,true,null,null,undefined,undefined
1554164311132.341,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,132,-420,true,1554164311365,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,365,-420,true,0.232658892869949,19-97,false,impala,19,35622,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.352039359509945,5,133494,3,true,null,"[""ad.bid.amount"",""timestamp.ad.bid.amount.update"",""ad.effective_status""]",287,0
1554164309630.3542,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,29,630,-420,true,1554164311130,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,130,-420,true,1.499645648524165,19-98,false,rhino,19,50172,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.352039359509945,5,133494,3,true,null,null,undefined,undefined
1554164311111.5908,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,111,-420,true,1554164313689,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,33,689,-420,true,2.577409252524376,20-99,false,rhino,20,25733,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.029279047623277,4,72697,3,true,null,null,undefined,undefined
1554164311095.1177,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,95,-420,true,1554164311098,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,98,-420,true,0.002882400527596,20-100,false,augment_view_response_with_impala,20,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.029279047623277,4,72697,3,true,null,null,undefined,undefined
1554164310908.8953,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,30,908,-420,true,1554164311094,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,31,94,-420,true,0.185104748234153,20-101,false,impala,20,35622,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.029279047623277,4,72697,3,true,null,"[""ad.bid.amount"",""timestamp.ad.bid.amount.update"",""ad.effective_status""]",287,0
1554164309632.1174,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,29,632,-420,true,1554164310896,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,18,30,896,-420,true,1.263882646337152,20-102,false,rhino,20,25733,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.029279047623277,4,72697,3,true,null,null,undefined,undefined
1554164158304.1355,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,58,304,-420,true,1554164159564,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,59,564,-420,true,1.259864442050457,21-103,false,rhino,21,10737,4e0048c0-d4d2-479f-98a2-a9630843a838,2.3270203564316034,2,1893,7,false,null,null,undefined,undefined
1554164157234.844,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,57,234,-420,true,1554164158302,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,58,302,-420,true,1.067155914381146,21-104,false,rhino,21,2450,4e0048c0-d4d2-479f-98a2-a9630843a838,2.3270203564316034,2,1893,7,false,null,null,undefined,undefined
1554164140451.0068,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,451,-420,true,1554164141720,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,41,720,-420,true,1.268993055447936,22-105,false,rhino,22,4728,4e0048c0-d4d2-479f-98a2-a9630843a838,4.796298930421472,5,15550,7,true,null,null,undefined,undefined
1554164140446.4536,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,446,-420,true,1554164140448,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,448,-420,true,0.001546377316117,22-106,false,augment_view_response_with_impala,22,undefined,4e0048c0-d4d2-479f-98a2-a9630843a838,4.796298930421472,5,15550,7,true,null,null,undefined,undefined
1554164140252.7449,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,252,-420,true,1554164140253,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,253,-420,true,0.000255240127444,22-107,false,augment_view_response_with_impala,22,undefined,4e0048c0-d4d2-479f-98a2-a9630843a838,4.796298930421472,5,15550,7,true,null,null,undefined,undefined
1554164140221.4849,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,221,-420,true,1554164140252,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,252,-420,true,0.030515169724822,22-108,false,impala,22,3429,4e0048c0-d4d2-479f-98a2-a9630843a838,4.796298930421472,5,15550,7,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",25,0
1554164136726.011,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,36,726,-420,true,1554164140221,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,221,-420,true,3.494989087805152,22-109,false,rhino,22,6961,4e0048c0-d4d2-479f-98a2-a9630843a838,4.796298930421472,5,15550,7,true,null,null,undefined,undefined
1554164139796.2158,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,796,-420,true,1554164140860,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,860,-420,true,1.063784219324589,23-110,false,rhino,23,4726,4e0048c0-d4d2-479f-98a2-a9630843a838,4.0260883420705795,5,17828,7,true,null,null,undefined,undefined
1554164139792.9182,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,792,-420,true,1554164139794,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,794,-420,true,0.001081665977836,23-111,false,augment_view_response_with_impala,23,undefined,4e0048c0-d4d2-479f-98a2-a9630843a838,4.0260883420705795,5,17828,7,true,null,null,undefined,undefined
1554164139694.8625,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,694,-420,true,1554164139695,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,695,-420,true,0.000137535855174,23-112,false,augment_view_response_with_impala,23,undefined,4e0048c0-d4d2-479f-98a2-a9630843a838,4.0260883420705795,5,17828,7,true,null,null,undefined,undefined
1554164139680.8232,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,680,-420,true,1554164139695,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,695,-420,true,0.014176735654473,23-113,false,impala,23,3429,4e0048c0-d4d2-479f-98a2-a9630843a838,4.0260883420705795,5,17828,7,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",25,0
1554164136733.0918,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,36,733,-420,true,1554164139680,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,680,-420,true,2.946908185258508,23-114,false,rhino,23,9262,4e0048c0-d4d2-479f-98a2-a9630843a838,4.0260883420705795,5,17828,7,true,null,null,undefined,undefined
1554164139568.1934,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,568,-420,true,1554164140707,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,40,707,-420,true,1.138806574046612,24-115,false,rhino,24,4728,4e0048c0-d4d2-479f-98a2-a9630843a838,3.976725861430168,4,9540,7,true,null,null,undefined,undefined
1554164139564.7527,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,564,-420,true,1554164139565,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,4,1,17,15,39,565,-420,true,0.000247273594141,24-116,false,augment_view_response_with_impala,24,undefined,4e0048c0-d4d2-479f-98a2-a9630843a838,3.976725861430168,4,9540,7,true,null,null,undefined,undefined
